4.1373 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1200]. Using actual size
20.5396 	EXP 	UserG: autoDraw = False
20.5396 	EXP 	P4G: autoDraw = False
20.5396 	EXP 	WaitingText: autoDraw = False
20.5396 	EXP 	P1: autoDraw = False
20.5396 	EXP 	P2: autoDraw = False
20.5396 	EXP 	User: autoDraw = False
20.5396 	EXP 	P4: autoDraw = False
20.5396 	EXP 	P1G: autoDraw = False
20.5396 	EXP 	P2R: autoDraw = False
20.5396 	EXP 	P2G: autoDraw = False
20.5396 	EXP 	UserG: autoDraw = False
20.5396 	EXP 	P4R: autoDraw = False
20.5396 	EXP 	P4G: autoDraw = False
20.5396 	EXP 	BlankText: autoDraw = True
21.0406 	EXP 	BlankText: autoDraw = False
21.0406 	EXP 	BlankText: autoDraw = False
21.0406 	EXP 	CSText: autoDraw = True
21.0406 	EXP 	CSProceed: autoDraw = True
24.2441 	DATA 	Keypress: space
24.2730 	EXP 	Imported ImageFiles.xlsx as conditions, 3 conditions, 3 params
24.2772 	EXP 	Created sequence: random, trialTypes=3, nReps=6, seed=None
24.2776 	EXP 	New trial (rep=0, index=0): OrderedDict([('ImageFile', 'images/Face3.jpg'), ('Shock', 2), ('ID', 3)])
24.2849 	EXP 	CSText: autoDraw = False
24.2849 	EXP 	CSProceed: autoDraw = False
24.2849 	EXP 	BlankText: autoDraw = True
24.7765 	EXP 	BlankText: autoDraw = False
24.7765 	EXP 	Cross: autoDraw = True
25.3286 	EXP 	Cross: autoDraw = False
25.3286 	EXP 	ConditionImages: image = 'images/Face3.jpg'
26.0428 	EXP 	ConditionImages: autoDraw = True
28.0279 	EXP 	ConditionImages: autoDraw = False
28.1614 	EXP 	textZap: autoDraw = True
29.1469 	EXP 	New trial (rep=0, index=1): OrderedDict([('ImageFile', 'images/Face1.jpg'), ('Shock', 0), ('ID', 1)])
29.1622 	EXP 	textZap: autoDraw = False
29.1622 	EXP 	ConditionImages: autoDraw = False
29.1622 	EXP 	textZap: autoDraw = False
29.1622 	EXP 	BlankText: autoDraw = True
29.6623 	EXP 	BlankText: autoDraw = False
29.6623 	EXP 	BlankText: autoDraw = False
29.6623 	EXP 	Cross: autoDraw = True
30.2076 	EXP 	Cross: autoDraw = False
30.2076 	EXP 	ConditionImages: image = 'images/Face1.jpg'
30.9130 	EXP 	ConditionImages: autoDraw = True
32.9148 	EXP 	ConditionImages: autoDraw = False
33.3146 	EXP 	textZap: autoDraw = True
34.2830 	EXP 	New trial (rep=0, index=2): OrderedDict([('ImageFile', 'images/Face2.jpg'), ('Shock', 1), ('ID', 2)])
34.2987 	EXP 	textZap: autoDraw = False
34.2987 	EXP 	ConditionImages: autoDraw = False
34.2987 	EXP 	textZap: autoDraw = False
34.2987 	EXP 	BlankText: autoDraw = True
34.7993 	EXP 	BlankText: autoDraw = False
34.7993 	EXP 	Cross: autoDraw = True
35.3407 	EXP 	Cross: autoDraw = False
35.3407 	EXP 	ConditionImages: image = 'images/Face2.jpg'
36.0504 	EXP 	ConditionImages: autoDraw = True
37.4174 	EXP 	textZap: autoDraw = True
38.0515 	EXP 	ConditionImages: autoDraw = False
38.4024 	EXP 	New trial (rep=1, index=0): OrderedDict([('ImageFile', 'images/Face1.jpg'), ('Shock', 0), ('ID', 1)])
38.4182 	EXP 	textZap: autoDraw = False
38.4182 	EXP 	ConditionImages: autoDraw = False
38.4182 	EXP 	textZap: autoDraw = False
38.4182 	EXP 	BlankText: autoDraw = True
38.9186 	EXP 	BlankText: autoDraw = False
38.9186 	EXP 	Cross: autoDraw = True
39.4476 	EXP 	Cross: autoDraw = False
39.4476 	EXP 	ConditionImages: image = 'images/Face1.jpg'
40.1699 	EXP 	ConditionImages: autoDraw = True
41.9717 	EXP 	textZap: autoDraw = True
42.1720 	EXP 	ConditionImages: autoDraw = False
42.9401 	EXP 	New trial (rep=1, index=1): OrderedDict([('ImageFile', 'images/Face2.jpg'), ('Shock', 1), ('ID', 2)])
42.9558 	EXP 	textZap: autoDraw = False
42.9558 	EXP 	ConditionImages: autoDraw = False
42.9558 	EXP 	textZap: autoDraw = False
42.9558 	EXP 	BlankText: autoDraw = True
43.4567 	EXP 	BlankText: autoDraw = False
43.4567 	EXP 	Cross: autoDraw = True
43.9818 	EXP 	Cross: autoDraw = False
43.9818 	EXP 	ConditionImages: image = 'images/Face2.jpg'
44.7072 	EXP 	ConditionImages: autoDraw = True
46.7089 	EXP 	ConditionImages: autoDraw = False
47.3428 	EXP 	textZap: autoDraw = True
48.3105 	EXP 	New trial (rep=1, index=2): OrderedDict([('ImageFile', 'images/Face3.jpg'), ('Shock', 2), ('ID', 3)])
48.3264 	EXP 	textZap: autoDraw = False
48.3264 	EXP 	ConditionImages: autoDraw = False
48.3264 	EXP 	textZap: autoDraw = False
48.3264 	EXP 	BlankText: autoDraw = True
48.8271 	EXP 	BlankText: autoDraw = False
48.8271 	EXP 	Cross: autoDraw = True
49.3572 	EXP 	Cross: autoDraw = False
49.3572 	EXP 	ConditionImages: image = 'images/Face3.jpg'
50.0781 	EXP 	ConditionImages: autoDraw = True
52.0795 	EXP 	ConditionImages: autoDraw = False
52.3462 	EXP 	textZap: autoDraw = True
53.3148 	EXP 	New trial (rep=2, index=0): OrderedDict([('ImageFile', 'images/Face2.jpg'), ('Shock', 1), ('ID', 2)])
53.3304 	EXP 	textZap: autoDraw = False
53.3304 	EXP 	ConditionImages: autoDraw = False
53.3304 	EXP 	textZap: autoDraw = False
53.3304 	EXP 	BlankText: autoDraw = True
53.8307 	EXP 	BlankText: autoDraw = False
53.8307 	EXP 	Cross: autoDraw = True
54.3517 	EXP 	Cross: autoDraw = False
54.3517 	EXP 	ConditionImages: image = 'images/Face2.jpg'
55.0816 	EXP 	ConditionImages: autoDraw = True
56.7484 	EXP 	textZap: autoDraw = True
57.0819 	EXP 	ConditionImages: autoDraw = False
57.7176 	EXP 	New trial (rep=2, index=1): OrderedDict([('ImageFile', 'images/Face1.jpg'), ('Shock', 0), ('ID', 1)])
57.7327 	EXP 	textZap: autoDraw = False
57.7327 	EXP 	ConditionImages: autoDraw = False
57.7327 	EXP 	textZap: autoDraw = False
57.7327 	EXP 	BlankText: autoDraw = True
58.0179 	DATA 	Mouse: Left button down, pos=(1055,687)
58.1829 	DATA 	Mouse:  Left button up, pos=(1055,687)
58.2325 	EXP 	BlankText: autoDraw = False
58.2325 	EXP 	BlankText: autoDraw = False
58.2325 	EXP 	Cross: autoDraw = True
58.7568 	EXP 	Cross: autoDraw = False
58.7568 	EXP 	Cross: autoDraw = False
58.7568 	EXP 	ConditionImages: image = 'images/Face1.jpg'
59.4838 	EXP 	ConditionImages: autoDraw = True
60.2179 	EXP 	textZap: autoDraw = True
61.2011 	EXP 	textZap: autoDraw = False
61.4692 	EXP 	New trial (rep=2, index=2): OrderedDict([('ImageFile', 'images/Face3.jpg'), ('Shock', 2), ('ID', 3)])
61.4850 	EXP 	ConditionImages: autoDraw = False
61.4850 	EXP 	ConditionImages: autoDraw = False
61.4850 	EXP 	textZap: autoDraw = False
61.4850 	EXP 	BlankText: autoDraw = True
61.7866 	DATA 	Keypress: escape
61.8578 	EXP 	window1: mouseVisible = True
